CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
6277,Female,63,149,7
6278,Female,28,89,30
6279,Male,31,25,66
6280,Female,38,50,30
6281,Female,25,77,68
6282,Male,20,94,58
6283,Male,45,102,55
6284,Male,46,44,14
6285,Female,40,117,77
6286,Male,35,126,89
6287,Male,52,98,77
6288,Male,30,119,77
6289,Male,29,35,37
6290,Female,64,51,44
6291,Female,67,41,6
6292,Male,22,116,26
6293,Female,56,52,14
6294,Male,28,74,8
6295,Male,28,84,24
6296,Female,64,46,86
6297,Female,59,94,39
6298,Male,64,145,49
6299,Male,48,116,85
6300,Female,48,116,63
6301,Male,30,44,26
6302,Female,31,36,10
6303,Male,66,33,77
6304,Male,62,45,58
6305,Female,59,34,14
6306,Female,42,144,73
6307,Female,50,54,71
6308,Female,50,105,39
6309,Female,32,86,31
6310,Female,33,123,50
6311,Female,61,41,16
6312,Male,55,93,72
6313,Male,23,92,51
6314,Male,61,31,15
6315,Female,42,98,89
6316,Female,32,102,38
6317,Female,21,88,79
6318,Male,21,141,89
6319,Female,47,116,71
6320,Female,51,110,90
6321,Male,44,65,72
6322,Female,48,115,82
6323,Male,49,85,21
6324,Male,61,85,16
6325,Female,56,24,67
6326,Female,69,111,65
6327,Female,26,148,13
6328,Male,58,20,64
6329,Male,25,91,61
6330,Male,31,91,32
6331,Female,50,16,12
6332,Female,40,65,95
6333,Female,38,135,41
6334,Female,29,142,66
6335,Male,19,16,8
6336,Male,30,65,59
6337,Male,21,84,25
6338,Male,37,34,5
6339,Female,67,37,45
6340,Female,68,68,2
6341,Female,65,148,42
6342,Male,31,71,38
6343,Male,47,129,3
6344,Female,46,137,46
6345,Female,25,50,22
6346,Male,29,85,33
6347,Female,58,83,32
6348,Male,55,72,17
6349,Male,43,77,82
6350,Male,67,30,56
6351,Female,19,148,3
6352,Female,57,92,70
6353,Male,31,136,49
6354,Female,23,16,55
6355,Male,59,128,77
6356,Male,57,128,31
6357,Male,48,138,81
6358,Male,34,100,21
6359,Female,42,143,16
6360,Male,49,35,17
6361,Male,29,15,96
6362,Female,66,146,1
6363,Male,30,72,72
6364,Male,36,15,65
6365,Female,61,21,66
6366,Female,65,65,37
6367,Female,42,17,24
6368,Male,48,45,91
6369,Female,54,114,84
6370,Female,42,76,62
6371,Male,33,122,21
6372,Male,55,69,37
6373,Male,60,58,35
6374,Male,66,95,38
6375,Male,40,44,53
6376,Female,31,80,15
6377,Female,23,28,42
6378,Female,42,115,94
6379,Male,40,120,4
6380,Male,60,117,39
6381,Male,29,76,79
6382,Female,30,89,23
6383,Female,53,93,15
6384,Male,56,121,90
6385,Female,51,110,12
6386,Male,23,54,82
6387,Female,55,121,70
6388,Female,67,31,82
6389,Female,69,29,54
6390,Male,57,30,88
6391,Female,25,27,38
6392,Female,25,50,28
6393,Male,57,57,79
6394,Female,50,128,19
6395,Male,51,88,69
6396,Male,61,95,64
6397,Male,32,108,4
6398,Male,53,44,81
6399,Male,52,44,10
6400,Female,63,24,12
6401,Male,39,113,69
6402,Male,40,108,7
6403,Male,57,53,44
6404,Male,62,51,23
6405,Female,68,145,2
6406,Male,39,103,94
6407,Female,22,28,37
6408,Male,48,53,69
6409,Female,30,144,20
6410,Male,45,57,90
6411,Male,37,145,44
6412,Female,50,22,70
6413,Male,33,110,93
6414,Female,46,79,74
6415,Male,40,93,51
6416,Female,41,146,80
6417,Male,51,82,98
6418,Male,24,106,31
6419,Female,55,24,100
6420,Male,54,89,41
6421,Male,21,75,58
6422,Male,51,61,5
6423,Male,59,17,33
6424,Male,39,117,43
6425,Male,22,31,19
6426,Female,67,36,32
6427,Female,59,130,87
6428,Female,40,105,3
6429,Male,32,118,1
6430,Female,48,17,100
6431,Male,26,66,41
6432,Male,60,125,92
6433,Male,42,56,48
6434,Male,42,144,39
6435,Female,66,53,5
6436,Male,38,60,77
6437,Female,26,62,11
6438,Male,65,41,22
6439,Female,55,29,87
6440,Female,39,21,64
6441,Female,60,123,12
6442,Female,40,56,53
6443,Female,66,23,55
6444,Female,21,119,53
6445,Male,46,148,21
6446,Female,32,90,19
6447,Male,18,44,69
6448,Female,47,98,88
6449,Male,46,140,94
6450,Female,37,98,72
6451,Female,50,68,66
6452,Male,58,124,59
6453,Female,61,41,49
6454,Female,53,98,98
6455,Female,39,21,59
6456,Male,30,118,23
6457,Female,24,86,3
6458,Male,25,16,56
6459,Female,45,64,58
6460,Female,62,32,88
6461,Male,60,30,62
6462,Female,26,66,18
6463,Female,42,98,61
6464,Male,33,110,37
6465,Female,27,56,54
6466,Male,28,127,95
6467,Male,48,138,78
6468,Male,29,29,65
6469,Female,48,104,14
6470,Male,31,56,5
6471,Male,68,59,95
6472,Female,61,108,95
6473,Male,49,121,94
6474,Female,67,36,100
6475,Female,34,142,62
6476,Female,52,52,1
6477,Female,18,111,63
6478,Male,46,115,67
6479,Male,68,21,20
6480,Male,21,58,43
6481,Male,40,90,85
6482,Male,45,21,94
6483,Female,33,74,42
6484,Male,29,15,94
6485,Male,38,76,69
6486,Male,62,101,74
6487,Female,34,103,88
6488,Female,57,32,39
6489,Male,30,122,62
6490,Female,69,149,48
6491,Male,49,129,6
6492,Male,54,68,74
6493,Female,67,81,42
6494,Female,32,107,58
6495,Male,29,73,43
6496,Male,66,83,10
6497,Female,32,112,89
6498,Male,51,22,78
6499,Female,23,69,39
6500,Male,34,148,13
6501,Female,65,143,75
6502,Male,66,70,39
6503,Male,37,118,11
6504,Female,26,128,16
6505,Male,22,102,33
6506,Male,40,122,60
6507,Female,50,37,96
6508,Male,55,115,59
6509,Male,31,70,74
6510,Male,34,122,51
6511,Female,36,109,15
6512,Female,50,20,80
6513,Female,18,44,43
6514,Male,30,143,27
6515,Male,63,65,56
6516,Male,44,120,60
6517,Male,23,103,96
6518,Female,23,141,70
6519,Male,50,60,47
6520,Male,47,135,100
6521,Male,63,113,8
6522,Female,52,83,63
6523,Male,40,77,89
6524,Male,27,64,7
6525,Male,68,26,81
6526,Male,36,83,94
6527,Male,68,87,2
6528,Female,45,58,17
6529,Male,40,66,4
6530,Male,21,23,26
6531,Male,37,132,78
6532,Male,36,24,72
6533,Male,59,60,69
6534,Male,44,117,5
6535,Male,51,51,5
6536,Male,21,66,91
6537,Male,55,113,69
6538,Male,24,95,3
6539,Female,65,27,38
6540,Female,24,148,94
6541,Female,67,115,1
6542,Female,69,142,8
6543,Male,43,62,13
6544,Female,43,25,84
6545,Female,36,95,70
6546,Male,26,19,50
6547,Female,37,20,8
6548,Female,59,131,30
6549,Male,62,56,40
6550,Male,67,95,79
6551,Male,33,17,74
6552,Female,34,74,33
6553,Female,39,107,73
6554,Male,30,63,52
6555,Male,29,48,33
6556,Female,27,51,73
6557,Male,18,56,78
6558,Female,49,15,96
6559,Male,47,146,37
6560,Male,25,117,70
6561,Female,38,124,69
6562,Male,39,48,4
6563,Male,35,15,60
6564,Male,19,67,80
6565,Female,65,36,74
6566,Male,61,30,31
6567,Male,26,133,95
6568,Male,20,100,14
6569,Male,43,56,77
6570,Male,38,85,60
6571,Male,47,131,68
6572,Female,45,34,26
6573,Female,53,122,24
6574,Male,43,144,56
6575,Female,51,21,9
6576,Female,25,23,35
6577,Male,27,41,79
6578,Female,65,144,24
6579,Female,60,99,31
6580,Female,67,74,83
6581,Female,31,126,66
6582,Female,57,100,66
6583,Female,32,144,41
6584,Female,34,97,36
6585,Female,35,118,34
6586,Male,49,102,39
6587,Male,55,34,83
6588,Female,40,140,23
6589,Female,63,112,80
6590,Male,40,65,44
6591,Female,52,102,70
6592,Female,56,77,58
6593,Male,32,103,59
6594,Male,41,145,26
6595,Male,45,103,22
6596,Female,33,106,88
6597,Female,33,90,40
6598,Male,57,40,85
6599,Male,56,122,94
6600,Female,23,22,11
6601,Male,19,147,9
6602,Female,30,56,12
6603,Female,61,133,26
6604,Male,64,122,38
6605,Male,26,134,3
6606,Female,51,60,97
6607,Male,34,106,15
6608,Male,44,88,47
6609,Male,46,110,5
6610,Male,54,32,54
6611,Female,60,129,24
6612,Female,39,86,11
6613,Female,68,60,33
6614,Female,41,52,87
6615,Male,24,144,74
6616,Male,51,23,57
6617,Female,65,122,52
6618,Female,29,147,64
6619,Male,40,112,43
6620,Female,32,33,92
6621,Female,50,85,81
6622,Male,30,53,44
6623,Female,40,56,90
6624,Male,55,104,89
6625,Male,49,121,36
6626,Female,62,110,12
6627,Male,67,46,56
6628,Female,52,140,3
6629,Male,18,38,50
6630,Female,64,38,29
6631,Female,62,134,88
6632,Female,22,32,83
6633,Male,30,55,77
6634,Male,22,101,16
6635,Female,49,96,40
6636,Male,68,47,27
6637,Female,38,38,70
6638,Female,41,75,42
6639,Male,35,69,57
6640,Female,38,98,10
6641,Male,27,133,38
6642,Female,41,86,8
6643,Male,57,88,18
6644,Female,64,143,96
6645,Female,38,99,17
6646,Male,42,110,58
6647,Female,69,67,66
6648,Female,40,124,44
6649,Male,39,74,84
6650,Female,21,65,74
6651,Male,51,135,9
6652,Female,23,87,48
6653,Male,45,21,39
6654,Female,48,89,89
6655,Female,52,33,89
6656,Female,56,84,88
6657,Male,59,70,6
6658,Male,40,94,30
6659,Male,23,123,74
6660,Male,33,49,95
6661,Female,19,86,18
6662,Female,41,106,43
6663,Male,34,17,33
6664,Male,62,80,53
6665,Male,18,66,56
6666,Female,23,107,19
6667,Male,22,61,87
6668,Male,62,17,69
6669,Female,67,98,26
6670,Female,46,48,29
6671,Male,29,64,24
6672,Female,56,47,6
6673,Male,64,87,54
6674,Female,20,17,39
6675,Male,65,16,4
6676,Male,18,146,58
6677,Male,44,30,48
6678,Male,65,47,60
6679,Female,41,23,26
6680,Female,61,71,79
6681,Female,36,54,77
6682,Female,25,66,40
6683,Male,61,30,86
6684,Male,64,101,77
6685,Female,19,74,56
6686,Female,47,17,39
6687,Female,47,29,81
6688,Female,66,116,100
6689,Female,56,37,39
6690,Male,62,145,48
6691,Male,49,31,25
6692,Male,18,128,34
6693,Female,55,72,21
6694,Female,30,124,25
6695,Female,28,149,89
6696,Female,27,92,22
6697,Male,65,58,23
6698,Male,43,26,25
6699,Female,37,22,78
6700,Male,34,94,78
6701,Male,34,55,26
6702,Female,21,60,30
6703,Female,22,43,90
6704,Female,40,30,38
6705,Female,63,147,86
6706,Female,69,19,34
6707,Female,27,44,89
6708,Male,63,131,100
6709,Male,45,19,77
6710,Female,50,63,93
6711,Male,60,103,73
6712,Female,43,64,15
6713,Female,67,28,95
6714,Female,65,122,44
6715,Female,46,60,91
6716,Male,44,96,95
6717,Female,35,140,10
6718,Male,57,98,37
6719,Female,27,48,7
6720,Female,59,85,32
6721,Female,22,74,11
6722,Male,27,88,48
6723,Female,67,95,92
6724,Female,38,112,68
6725,Female,41,105,48
6726,Male,55,109,45
6727,Male,20,146,95
6728,Male,57,74,93
6729,Female,48,127,33
6730,Male,58,95,4
6731,Female,54,98,47
6732,Male,19,39,90
6733,Male,19,47,53
6734,Female,56,33,31
6735,Male,66,71,31
6736,Female,59,29,27
6737,Female,61,55,89
6738,Male,51,74,48
6739,Female,59,123,36
6740,Female,37,110,49
6741,Male,50,36,31
6742,Male,21,40,44
6743,Female,62,147,59
6744,Male,61,139,23
6745,Female,28,111,99
6746,Female,59,147,68
6747,Male,64,85,92
6748,Male,22,32,42
6749,Male,42,109,42
6750,Male,66,148,13
6751,Female,54,80,1
6752,Female,51,141,76
6753,Male,26,56,53
6754,Male,23,131,40
6755,Female,35,25,90
6756,Female,31,40,46
6757,Female,36,70,87
6758,Female,31,132,22
6759,Male,57,71,52
6760,Female,34,19,28
6761,Female,52,28,53
6762,Male,46,38,63
6763,Female,59,82,17
6764,Female,34,62,64
6765,Male,60,74,6
6766,Male,25,17,14
6767,Male,18,133,17
6768,Female,62,114,38
6769,Female,53,97,69
6770,Male,24,38,13
6771,Male,63,146,53
6772,Female,22,15,9
6773,Male,41,130,44
6774,Male,45,24,26
6775,Male,60,143,77
6776,Female,34,93,19
6777,Female,54,113,48
6778,Female,37,147,81
6779,Female,20,59,80
6780,Female,54,132,30
6781,Female,43,66,32
6782,Male,32,126,78
6783,Female,68,149,79
6784,Female,65,126,76
6785,Male,25,27,75
6786,Female,30,31,69
6787,Female,65,58,11
6788,Male,20,87,98
6789,Male,18,19,83
6790,Male,26,47,26
6791,Female,48,146,26
6792,Male,58,82,17
6793,Female,43,30,95
6794,Female,34,50,83
6795,Female,51,116,44
6796,Female,26,39,84
6797,Male,68,86,23
6798,Male,30,95,25
6799,Female,22,75,92
6800,Male,58,32,37
6801,Female,30,72,76
6802,Female,18,90,65
6803,Female,42,135,2
6804,Male,64,71,74
6805,Female,21,111,98
6806,Female,53,77,32
6807,Male,69,26,89
6808,Male,27,25,74
6809,Male,45,41,55
6810,Male,23,118,50
6811,Female,44,81,65
6812,Male,29,103,32
6813,Female,69,59,37
6814,Male,65,95,76
6815,Male,20,81,82
6816,Male,63,116,94
6817,Male,50,105,13
6818,Male,27,56,54
6819,Male,48,34,3
6820,Female,32,62,85
6821,Male,24,32,42
6822,Male,53,142,78
6823,Male,31,91,40
6824,Male,65,20,74
6825,Female,31,53,66
6826,Male,20,25,60
6827,Male,66,126,11
6828,Male,63,122,1
6829,Male,67,108,26
6830,Female,20,69,42
6831,Male,39,98,62
6832,Female,36,72,61
6833,Male,52,51,77
6834,Female,29,30,92
6835,Female,22,84,100
6836,Male,27,107,85
6837,Male,58,32,62
6838,Female,50,144,74
6839,Female,30,60,12
6840,Male,52,33,27
6841,Female,68,52,67
6842,Female,49,51,28
6843,Female,28,126,66
6844,Male,65,59,28
6845,Female,55,131,95
6846,Female,41,144,21
6847,Female,52,58,7
6848,Male,36,111,95
6849,Male,23,97,14
6850,Female,57,138,39
6851,Male,62,138,73
6852,Female,61,41,87
6853,Male,59,62,62
6854,Male,52,108,12
6855,Female,21,21,93
6856,Male,50,99,38
6857,Male,30,126,58
6858,Male,53,103,56
6859,Female,60,142,39
6860,Male,36,32,86
6861,Male,60,47,4
6862,Female,29,110,48
6863,Male,28,136,7
6864,Male,23,39,60
6865,Male,29,18,40
6866,Male,44,122,8
6867,Male,58,96,58
6868,Female,42,24,57
6869,Female,59,49,35
6870,Male,20,113,73
6871,Male,20,118,13
6872,Male,37,37,39
6873,Female,45,79,84
6874,Female,40,96,21
6875,Male,65,31,47
6876,Male,20,142,83
6877,Female,59,45,2
6878,Male,41,79,44
6879,Female,60,94,30
6880,Female,57,106,87
6881,Male,23,44,55
6882,Female,37,137,40
6883,Male,28,145,77
6884,Male,49,84,97
6885,Male,44,43,96
6886,Male,38,17,92
6887,Male,61,89,24
6888,Male,65,59,42
6889,Female,67,83,28
6890,Female,30,125,94
6891,Female,39,98,93
6892,Female,52,66,98
6893,Male,64,130,51
6894,Female,39,117,22
6895,Female,45,94,89
6896,Female,38,43,78
6897,Male,63,116,74
6898,Female,35,73,74
6899,Male,48,26,8
6900,Female,63,24,14
6901,Male,54,148,45
6902,Male,38,149,38
6903,Female,31,45,32
6904,Male,42,105,62
6905,Male,44,17,96
6906,Female,57,118,67
6907,Female,40,140,84
6908,Female,48,15,61
6909,Male,64,149,13
6910,Male,46,29,87
6911,Male,64,103,83
6912,Female,47,136,80
6913,Male,68,130,100
6914,Male,43,50,99
6915,Male,37,81,47
6916,Male,55,147,54
6917,Male,36,39,71
6918,Male,44,25,52
6919,Male,42,80,72
6920,Female,57,74,25
6921,Female,55,64,23
6922,Female,69,77,74
6923,Male,40,106,30
6924,Male,46,52,97
6925,Female,32,134,11
6926,Male,20,47,35
6927,Female,27,89,27
6928,Male,32,59,67
6929,Male,33,143,47
6930,Female,34,67,50
6931,Female,36,81,8
6932,Female,28,119,55
6933,Female,65,28,77
6934,Female,22,138,42
6935,Male,22,134,67
6936,Male,31,50,20
6937,Male,67,142,45
6938,Female,43,148,35
6939,Female,25,111,77
6940,Female,22,95,20
6941,Female,24,87,24
6942,Female,33,85,57
6943,Female,31,60,55
6944,Male,54,74,9
6945,Male,58,74,94
6946,Male,21,19,89
6947,Male,53,149,16
6948,Male,65,73,55
6949,Female,34,23,72
6950,Female,64,59,58
6951,Female,53,94,64
6952,Female,23,27,92
6953,Female,33,97,76
6954,Female,46,26,88
6955,Male,53,24,49
6956,Female,55,30,29
6957,Female,54,106,79
6958,Female,65,33,82
6959,Female,65,118,7
6960,Male,27,148,77
6961,Male,58,146,83
6962,Female,53,117,69
6963,Male,46,109,90
6964,Male,31,41,2
6965,Female,21,51,33
6966,Female,61,75,48
6967,Female,59,49,37
6968,Female,53,120,89
6969,Female,67,61,89
6970,Male,62,69,30
6971,Female,30,102,41
6972,Female,63,109,4
6973,Female,35,20,83
6974,Male,50,135,91
6975,Female,38,64,39
6976,Female,33,27,24
6977,Female,32,39,50
6978,Male,22,137,37
6979,Female,23,143,53
6980,Female,55,63,25
6981,Female,20,136,93
6982,Male,65,49,31
6983,Female,29,97,99
6984,Female,53,67,92
6985,Female,50,90,38
6986,Male,53,118,58
6987,Female,50,61,53
6988,Female,48,57,50
6989,Female,38,107,4
6990,Male,44,92,92
6991,Male,44,21,52
6992,Female,25,84,31
6993,Male,54,50,87
6994,Male,49,118,78
6995,Male,43,68,92
6996,Female,19,39,14
6997,Female,29,81,1
6998,Male,39,123,43
6999,Male,34,62,96
7000,Male,24,105,59
7001,Female,60,16,61
7002,Female,21,148,41
7003,Male,54,141,18
7004,Male,55,60,60
7005,Male,49,120,69
7006,Male,28,54,79
7007,Female,18,72,59
7008,Male,42,92,42
7009,Female,59,47,80
7010,Male,69,76,100
7011,Male,41,26,36
7012,Male,60,140,40
7013,Male,34,63,30
7014,Male,25,102,87
7015,Female,62,92,11
7016,Male,44,19,25
7017,Male,69,83,45
7018,Male,35,125,51
7019,Female,44,74,43
7020,Female,39,60,66
7021,Female,33,27,99
7022,Female,19,122,47
7023,Male,22,126,24
7024,Male,35,114,77
7025,Male,20,127,37
7026,Female,44,111,56
7027,Male,34,65,94
7028,Male,33,132,75
7029,Female,23,50,87
7030,Female,68,95,46
7031,Female,24,117,28
7032,Male,67,48,93
7033,Male,31,147,52
7034,Female,55,62,15
7035,Male,57,118,45
7036,Female,32,105,58
7037,Female,64,138,67
7038,Male,64,54,73
7039,Female,65,40,72
7040,Female,50,110,97
7041,Female,60,94,98
7042,Male,44,71,73
7043,Female,46,125,81
7044,Female,54,90,41
7045,Female,22,43,65
7046,Female,46,144,40
7047,Female,49,16,5
7048,Female,23,17,94
7049,Female,19,86,75
7050,Male,23,25,28
7051,Male,63,18,38
7052,Female,60,102,81
7053,Male,21,127,87
7054,Male,46,30,18
7055,Female,42,100,37
7056,Male,26,24,27
7057,Female,20,38,25
7058,Female,43,78,69
7059,Female,65,70,83
7060,Female,60,103,27
7061,Female,44,36,77
7062,Male,53,64,54
7063,Female,49,61,7
7064,Male,18,37,90
7065,Female,33,97,78
7066,Female,68,33,27
7067,Female,65,43,59
7068,Male,28,75,72
7069,Female,43,99,31
7070,Female,57,49,99
7071,Female,18,19,91
7072,Female,43,90,68
7073,Male,45,21,4
7074,Female,26,144,18
7075,Male,61,116,63
7076,Female,39,58,87
7077,Male,25,84,96
7078,Male,66,105,76
7079,Female,59,76,52
7080,Female,44,34,84
7081,Male,56,86,63
7082,Female,36,134,45
7083,Female,42,109,12
7084,Female,55,141,8
7085,Male,38,127,22
7086,Female,41,121,91
7087,Female,41,94,41
7088,Female,36,42,41
7089,Male,67,44,81
7090,Female,64,23,57
7091,Male,19,73,32
7092,Female,31,93,97
7093,Male,49,117,95
7094,Female,59,128,55
7095,Female,49,61,6
7096,Male,45,112,39
7097,Male,65,56,9
7098,Male,56,61,32
7099,Female,57,88,36
7100,Female,59,65,16
7101,Female,64,108,12
7102,Female,57,134,41
7103,Male,30,89,67
7104,Female,29,137,58
7105,Female,25,136,91
7106,Female,32,35,91
7107,Female,43,15,9
7108,Female,29,83,17
7109,Female,60,100,5
7110,Female,68,85,26
7111,Male,63,27,85
7112,Female,44,37,1
7113,Female,35,20,1
7114,Female,62,90,35
7115,Female,53,23,9
7116,Male,66,42,87
7117,Male,68,130,38
7118,Male,44,110,4
7119,Male,26,89,52
7120,Male,56,102,19
7121,Male,18,70,5
7122,Female,24,119,92
7123,Male,43,49,48
7124,Male,24,39,87
7125,Female,69,127,63
7126,Male,24,113,38
7127,Female,25,45,52
7128,Female,33,95,87
7129,Male,20,64,46
7130,Female,62,101,82
7131,Male,27,61,93
7132,Male,67,15,92
7133,Female,24,139,9
7134,Female,38,120,50
7135,Male,54,139,74
7136,Female,48,33,66
7137,Female,40,86,77
7138,Male,44,143,38
7139,Male,39,38,27
7140,Female,56,98,20
7141,Male,44,134,62
7142,Male,66,83,74
7143,Male,21,120,16
7144,Male,41,83,79
7145,Male,40,25,13
7146,Male,65,117,20
7147,Male,36,27,24
7148,Female,59,15,50
7149,Male,20,16,7
7150,Female,44,123,87
7151,Female,20,18,88
7152,Female,45,71,29
7153,Male,34,127,5
7154,Male,48,37,35
7155,Female,27,138,65
7156,Male,66,131,100
7157,Female,39,144,82
7158,Male,47,101,70
7159,Male,66,139,87
7160,Female,38,125,74
7161,Female,53,21,7
7162,Female,40,58,44
7163,Male,55,127,72
7164,Female,29,18,13
7165,Male,42,132,94
7166,Male,37,37,82
7167,Male,66,104,78
7168,Female,66,106,75
7169,Female,59,65,38
7170,Female,24,129,13
7171,Male,46,95,54
7172,Male,65,117,44
7173,Female,46,94,97
7174,Male,30,117,13
7175,Male,20,23,25
7176,Female,19,47,24
7177,Female,33,49,29
7178,Female,47,64,100
7179,Male,55,38,70
7180,Male,23,53,18
7181,Male,62,39,92
7182,Male,24,46,5
7183,Male,22,122,18
7184,Female,24,47,63
7185,Male,51,121,37
7186,Male,49,125,71
7187,Male,66,135,55
7188,Female,30,30,73
7189,Female,47,25,99
7190,Female,42,112,12
7191,Male,38,130,52
7192,Female,38,39,57
7193,Female,45,107,46
7194,Female,65,125,44
7195,Male,37,110,24
7196,Female,51,26,9
7197,Male,22,35,12
7198,Male,35,141,100
7199,Female,56,43,9
7200,Male,60,135,22
7201,Female,28,138,17
7202,Male,34,47,33
7203,Female,65,91,47
7204,Female,62,55,88
7205,Female,39,88,15
7206,Male,54,77,93
7207,Female,37,28,96
7208,Male,65,89,33
7209,Female,65,81,93
7210,Male,65,107,15
7211,Male,63,67,27
7212,Female,23,108,98
7213,Female,51,127,61
7214,Female,31,149,68
7215,Female,65,25,82
7216,Female,40,39,85
7217,Male,37,97,48
7218,Female,30,107,8
7219,Female,64,69,6
7220,Male,61,33,63
7221,Female,58,106,84
7222,Female,49,104,2
7223,Male,43,25,22
7224,Female,67,74,21
7225,Female,31,55,6
7226,Female,69,144,96
7227,Male,53,121,70
7228,Female,25,74,13
7229,Male,57,36,1
7230,Female,39,142,22
7231,Male,39,140,24
7232,Female,33,117,64
7233,Male,44,146,41
7234,Male,27,124,94
7235,Male,42,72,22
7236,Male,48,79,61
7237,Male,38,72,12
7238,Male,44,90,90
7239,Female,34,33,4
7240,Female,50,142,83
7241,Male,48,118,80
7242,Male,67,121,12
7243,Male,59,132,33
7244,Male,43,93,21
7245,Female,38,98,100
7246,Male,53,132,73
7247,Female,18,24,72
7248,Female,21,44,84
7249,Male,21,38,74
7250,Male,43,69,96
7251,Female,21,118,92
7252,Female,66,141,74
7253,Male,26,139,72
7254,Male,47,107,52
7255,Male,68,22,47
7256,Female,62,89,97
7257,Female,21,54,59
7258,Male,22,99,47
7259,Female,62,30,56
7260,Female,40,92,13
7261,Male,33,62,44
7262,Male,39,105,35
7263,Female,54,143,29
7264,Female,25,36,56
7265,Male,65,28,5
7266,Male,50,87,67
7267,Male,55,33,53
7268,Male,60,54,60
7269,Male,33,112,6
7270,Female,22,18,48
7271,Female,33,47,80
7272,Female,24,57,35
7273,Female,68,41,18
7274,Male,18,95,11
7275,Male,26,127,51
7276,Male,35,131,23
7277,Female,62,138,47
7278,Female,64,109,75
7279,Female,20,77,59
7280,Male,41,148,57
7281,Female,45,138,93
7282,Male,27,130,56
7283,Male,26,109,27
7284,Male,30,81,73
7285,Male,65,111,35
7286,Male,52,130,55
7287,Male,40,27,9
7288,Female,64,78,18
7289,Male,34,99,44
7290,Male,63,70,21
7291,Female,24,146,56
7292,Male,69,126,48
7293,Female,33,47,100
7294,Female,57,67,1
7295,Female,53,115,27
7296,Male,37,103,45
7297,Male,41,43,63
7298,Female,64,65,58
7299,Male,22,64,40
7300,Male,62,125,63
7301,Female,23,50,38
7302,Female,45,123,29
7303,Male,22,74,40
7304,Female,66,34,19
7305,Female,56,147,88
7306,Female,55,138,56
7307,Male,19,15,44
7308,Male,60,33,65
7309,Male,56,101,100
7310,Female,38,43,87
7311,Male,57,73,13
7312,Female,54,77,30
7313,Male,35,112,49
7314,Male,65,62,75
7315,Female,63,76,63
7316,Male,29,32,71
7317,Female,34,41,35
7318,Male,54,20,11
7319,Male,63,20,49
7320,Female,55,45,40
7321,Female,32,119,21
7322,Female,24,108,47
7323,Male,31,70,3
7324,Male,67,32,30
7325,Male,18,101,88
7326,Female,55,37,67
7327,Female,20,39,62
7328,Female,54,21,37
7329,Male,61,147,97
7330,Male,48,32,22
7331,Female,60,120,31
7332,Male,30,47,46
7333,Female,65,93,76
